"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 15, 2021","15.1800","14.9800","15.5000","14.1900","2.19M","1.20%"
"Dec 14, 2021","15.0000","14.1600","15.0600","13.9300","1.35M","5.93%"
"Dec 13, 2021","14.1600","16.0000","16.0900","13.7800","1.99M","-11.72%"
"Dec 12, 2021","16.0400","15.9000","16.1900","15.2700","987.59K","1.07%"
"Dec 11, 2021","15.8700","15.1500","16.7200","14.9800","1.95M","4.82%"
"Dec 10, 2021","15.1400","16.2000","16.5300","15.1200","2.35M","-6.43%"
"Dec 09, 2021","16.1800","18.7500","18.7700","16.1300","2.11M","-13.43%"
"Dec 08, 2021","18.6900","17.1400","18.6900","16.9800","2.08M","8.92%"
"Dec 07, 2021","17.1600","17.2900","17.6500","16.9300","1.72M","-1.04%"
"Dec 06, 2021","17.3400","16.5600","17.4900","15.1800","2.27M","4.90%"
"Dec 05, 2021","16.5300","17.2100","17.4600","15.8900","2.26M","-4.06%"
"Dec 04, 2021","17.2300","19.9400","20.0200","13.4200","7.59M","-13.68%"
"Dec 03, 2021","19.9600","22.4000","23.0100","19.4300","2.89M","-11.09%"
"Dec 02, 2021","22.4500","20.9400","23.0300","20.5500","4.26M","7.16%"
"Dec 01, 2021","20.9500","21.2600","22.2700","20.7800","1.87M","-1.41%"
"Nov 30, 2021","21.2500","20.2500","21.4400","19.6200","1.70M","4.78%"
"Nov 29, 2021","20.2800","20.1100","20.4700","19.6900","1.14M","0.60%"
"Nov 28, 2021","20.1600","19.4900","20.2400","18.5000","1.45M","3.38%"
"Nov 27, 2021","19.5000","19.2600","20.1300","19.2300","838.00K","1.62%"
"Nov 26, 2021","19.1900","21.4100","21.4500","18.7500","1.96M","-10.16%"
"Nov 25, 2021","21.3600","20.7900","21.6200","20.6000","1.39M","2.59%"
"Nov 24, 2021","20.8200","22.2100","22.3100","20.5400","1.37M","-6.30%"
"Nov 23, 2021","22.2200","20.9500","22.3300","20.7600","1.36M","6.01%"
"Nov 22, 2021","20.9600","21.6400","22.2300","20.7500","1.87M","-3.05%"
"Nov 21, 2021","21.6200","22.0200","22.1700","21.3900","896.81K","-1.82%"
"Nov 20, 2021","22.0200","21.2000","22.0200","20.9300","1.23M","3.87%"
"Nov 19, 2021","21.2000","20.1000","21.3100","19.7900","1.25M","5.42%"
"Nov 18, 2021","20.1100","21.8800","22.2400","19.6400","2.18M","-8.17%"
"Nov 17, 2021","21.9000","21.6800","21.9200","21.0600","1.68M","0.97%"
"Nov 16, 2021","21.6900","23.9800","23.9800","20.4300","4.69M","-9.62%"
"Nov 15, 2021","24.0000","24.5700","24.9800","23.8700","1.96M","-2.32%"
"Nov 14, 2021","24.5700","24.6600","24.9700","24.0200","939.33K","-0.36%"
"Nov 13, 2021","24.6600","24.5600","24.8000","24.1700","953.61K","0.37%"
"Nov 12, 2021","24.5700","25.3600","25.6900","23.8900","1.83M","-3.27%"
"Nov 11, 2021","25.4000","25.2600","26.1100","24.9200","1.89M","0.24%"
"Nov 10, 2021","25.3400","26.3700","28.4500","24.2200","5.77M","-3.83%"
"Nov 09, 2021","26.3500","26.2500","27.7500","26.0600","3.83M","0.38%"
"Nov 08, 2021","26.2500","25.3400","26.3500","25.2100","2.48M","3.80%"
"Nov 07, 2021","25.2900","25.1500","25.5000","24.9700","1.00M","0.56%"
"Nov 06, 2021","25.1500","25.5700","25.7900","24.4800","1.36M","-1.64%"
"Nov 05, 2021","25.5700","25.7200","26.0800","25.2600","2.02M","-0.78%"
"Nov 04, 2021","25.7700","26.9000","27.4600","25.2600","2.79M","-3.95%"
"Nov 03, 2021","26.8300","26.2000","27.0300","25.3900","2.81M","2.52%"
"Nov 02, 2021","26.1700","25.6200","26.3000","25.1400","1.53M","2.15%"
"Nov 01, 2021","25.6200","25.0200","26.4600","24.1600","2.19M","2.52%"
"Oct 31, 2021","24.9900","24.9200","25.2600","24.0200","1.22M","0.40%"
"Oct 30, 2021","24.8900","25.5600","25.5600","24.4500","1.13M","-2.51%"
"Oct 29, 2021","25.5300","24.8700","25.7900","24.7000","1.61M","2.57%"
"Oct 28, 2021","24.8900","24.1600","25.3500","23.9600","2.60M","3.15%"
"Oct 27, 2021","24.1300","26.5500","28.3000","23.6800","4.58M","-9.18%"
"Oct 26, 2021","26.5700","26.7600","28.2700","26.1600","3.64M","-0.60%"
"Oct 25, 2021","26.7300","25.8200","26.7300","25.7000","1.27M","3.64%"
"Oct 24, 2021","25.7900","26.8500","27.2300","25.3800","1.50M","-3.95%"
"Oct 23, 2021","26.8500","25.6200","26.8700","25.2900","1.34M","4.76%"
"Oct 22, 2021","25.6300","26.1200","26.8600","25.3400","1.45M","-1.80%"
"Oct 21, 2021","26.1000","27.1200","27.7400","25.8500","2.20M","-3.76%"
"Oct 20, 2021","27.1200","26.0200","27.1200","25.5600","1.83M","4.19%"
"Oct 19, 2021","26.0300","25.6500","26.2900","25.2800","1.37M","1.44%"
"Oct 18, 2021","25.6600","25.9400","26.2400","24.8900","1.47M","-0.96%"
"Oct 17, 2021","25.9100","27.0600","27.1300","25.0400","2.29M","-4.14%"
"Oct 16, 2021","27.0300","25.8700","27.9100","25.7600","3.33M","4.40%"
"Oct 15, 2021","25.8900","26.5300","26.8500","25.4300","3.09M","-1.97%"
"Oct 14, 2021","26.4100","24.7000","26.4400","24.5400","3.40M","7.01%"
"Oct 13, 2021","24.6800","23.4600","25.7300","23.1900","5.58M","5.25%"
"Oct 12, 2021","23.4500","24.1500","24.1500","22.3000","1.77M","-2.98%"
"Oct 11, 2021","24.1700","24.1500","25.0600","23.5500","1.70M","0.00%"
"Oct 10, 2021","24.1700","25.1600","25.9800","24.1000","2.05M","-3.86%"
"Oct 09, 2021","25.1400","24.7900","25.6700","24.5600","1.34M","1.53%"
"Oct 08, 2021","24.7600","25.5100","26.0900","24.6400","1.91M","-2.90%"
"Oct 07, 2021","25.5000","25.2600","26.2600","24.5100","2.19M","1.03%"
"Oct 06, 2021","25.2400","25.6500","26.0100","23.8300","2.40M","-1.56%"
"Oct 05, 2021","25.6400","25.3400","25.8600","24.5800","2.09M","1.18%"
"Oct 04, 2021","25.3400","25.9700","26.0100","24.3000","2.52M","-2.54%"
"Oct 03, 2021","26.0000","26.1400","26.5900","25.7300","2.18M","-0.57%"
"Oct 02, 2021","26.1500","25.6200","27.2000","25.3800","3.78M","1.99%"
"Oct 01, 2021","25.6400","23.5400","25.8100","23.4900","4.26M","8.92%"
"Sep 30, 2021","23.5400","23.0200","23.9300","22.6500","3.03M","2.26%"
"Sep 29, 2021","23.0200","23.0400","24.2400","22.4300","4.86M","-0.26%"
"Sep 28, 2021","23.0800","22.3800","24.9500","22.2400","8.63M","3.13%"
"Sep 27, 2021","22.3800","24.0400","26.0200","22.2700","8.60M","-7.10%"
"Sep 26, 2021","24.0900","19.4700","24.6800","17.7500","12.45M","23.73%"
"Sep 25, 2021","19.4700","19.6600","20.1000","18.9600","1.94M","-0.97%"
"Sep 24, 2021","19.6600","21.5000","21.6100","18.2400","3.29M","-8.56%"
"Sep 23, 2021","21.5000","21.6000","21.8100","20.8800","1.65M","-0.60%"
"Sep 22, 2021","21.6300","19.0800","21.6400","18.8600","2.86M","13.78%"
"Sep 21, 2021","19.0100","20.9100","21.6200","18.3900","3.71M","-9.04%"
"Sep 20, 2021","20.9000","23.8900","23.9300","20.5500","3.35M","-12.52%"
"Sep 19, 2021","23.8900","24.5200","24.6300","23.5200","1.10M","-2.61%"
"Sep 18, 2021","24.5300","24.3100","25.1800","23.9500","1.34M","1.03%"
"Sep 17, 2021","24.2800","26.2500","26.3700","24.0100","2.95M","-7.43%"
"Sep 16, 2021","26.2300","27.4800","27.5900","25.3800","3.60M","-4.44%"
"Sep 15, 2021","27.4500","25.6800","27.4500","24.7000","3.78M","7.14%"
