"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 19, 2021","7.4670","7.8130","7.9000","7.4670","2.54M","-4.36%"
"Jun 18, 2021","7.8070","8.4680","8.4680","7.6950","3.57M","-7.73%"
"Jun 17, 2021","8.4610","8.4970","9.0030","8.2780","3.42M","-0.25%"
"Jun 16, 2021","8.4820","9.1070","9.1070","8.3900","4.38M","-6.88%"
"Jun 15, 2021","9.1090","9.2690","9.4720","9.0570","3.76M","-1.55%"
"Jun 14, 2021","9.2520","8.6560","9.2520","8.5660","4.81M","7.07%"
"Jun 13, 2021","8.6410","7.8390","8.7610","7.8390","4.22M","10.30%"
"Jun 12, 2021","7.8340","8.5380","8.5380","7.8340","4.84M","-8.50%"
"Jun 11, 2021","8.5620","9.4200","9.4350","8.4000","3.50M","-8.85%"
"Jun 10, 2021","9.3930","10.5350","10.5350","9.3930","3.72M","-10.88%"
"Jun 09, 2021","10.5400","10.0630","10.5400","9.6400","5.65M","4.51%"
"Jun 08, 2021","10.0850","10.2750","10.4520","9.4550","6.69M","-1.64%"
"Jun 07, 2021","10.2530","11.5410","11.7220","10.2530","4.07M","-11.16%"
"Jun 06, 2021","11.5410","11.5480","11.8090","11.4790","2.30M","-0.35%"
"Jun 05, 2021","11.5820","11.8860","12.4020","11.3730","5.14M","-2.20%"
"Jun 04, 2021","11.8430","13.1880","13.1900","11.6340","4.71M","-10.44%"
"Jun 03, 2021","13.2240","12.5140","13.4650","12.4100","4.04M","5.44%"
"Jun 02, 2021","12.5420","12.0850","12.8470","11.8200","4.94M","4.15%"
"Jun 01, 2021","12.0420","12.3990","12.5990","11.5460","5.00M","-3.87%"
"May 31, 2021","12.5270","10.7710","12.5270","10.1820","6.67M","15.49%"
"May 30, 2021","10.8470","10.0550","10.9240","9.8450","5.99M","8.10%"
"May 29, 2021","10.0340","10.5560","11.1510","9.7390","5.58M","-5.33%"
"May 28, 2021","10.5990","12.0830","12.0830","10.1890","8.51M","-12.35%"
"May 27, 2021","12.0930","13.4180","13.4180","11.8780","7.11M","-9.89%"
"May 26, 2021","13.4210","12.3430","13.5320","11.9200","13.47M","9.57%"
"May 25, 2021","12.2490","11.9290","12.2490","10.0180","16.90M","2.43%"
"May 24, 2021","11.9580","9.0560","12.0270","9.0560","17.91M","32.85%"
"May 23, 2021","9.0010","11.0720","11.1850","7.1110","33.62M","-18.48%"
"May 22, 2021","11.0420","12.7370","12.7370","10.0990","15.33M","-13.42%"
"May 21, 2021","12.7540","15.1140","16.3320","11.5700","15.78M","-15.61%"
"May 20, 2021","15.1140","13.4640","16.3850","12.3800","20.14M","14.66%"
"May 19, 2021","13.1820","21.5300","21.5300","13.1820","34.81M","-38.57%"
"May 18, 2021","21.4570","16.1780","21.7780","16.1780","19.43M","32.75%"
"May 17, 2021","16.1640","16.5380","17.9640","15.1340","11.46M","-2.30%"
"May 16, 2021","16.5440","16.1910","17.4600","15.0490","8.09M","2.34%"
"May 15, 2021","16.1660","18.6070","18.6800","16.1660","9.53M","-12.84%"
"May 14, 2021","18.5480","14.7760","18.7630","14.7760","10.28M","25.79%"
"May 13, 2021","14.7450","14.7340","16.5710","14.4160","12.14M","0.82%"
"May 12, 2021","14.6250","15.2660","18.1970","14.6250","19.71M","-4.01%"
"May 11, 2021","15.2360","13.7920","15.2360","13.5280","5.49M","10.13%"
"May 10, 2021","13.8340","15.5290","16.3680","13.5570","9.45M","-10.75%"
"May 09, 2021","15.5010","16.3330","16.4550","15.4340","4.76M","-4.81%"
"May 08, 2021","16.2840","15.7720","16.3430","15.6800","4.91M","3.02%"
"May 07, 2021","15.8070","16.5490","17.1070","15.8070","11.01M","-4.26%"
"May 06, 2021","16.5100","14.3810","16.5100","14.1710","15.81M","14.97%"
"May 05, 2021","14.3600","13.2090","14.3600","13.1480","4.43M","8.31%"
"May 04, 2021","13.2580","14.4070","14.4070","13.2580","5.79M","-7.89%"
"May 03, 2021","14.3930","13.8980","14.6270","13.8980","4.19M","3.54%"
"May 02, 2021","13.9010","14.8410","14.8410","13.7750","3.33M","-5.88%"
"May 01, 2021","14.7700","14.3100","15.1260","14.2850","3.05M","3.06%"
"Apr 30, 2021","14.3320","14.0620","14.5880","13.9540","3.12M","2.04%"
"Apr 29, 2021","14.0460","14.2920","14.6460","13.8320","5.05M","-1.68%"
"Apr 28, 2021","14.2860","14.3080","14.3080","13.4300","5.71M","0.06%"
"Apr 27, 2021","14.2770","12.1130","14.2770","12.1130","6.00M","17.54%"
"Apr 26, 2021","12.1470","10.9770","12.1610","10.9770","4.42M","11.24%"
"Apr 25, 2021","10.9200","10.7230","11.5050","10.5370","3.29M","2.02%"
"Apr 24, 2021","10.7040","11.8160","11.8160","10.6860","3.53M","-9.50%"
"Apr 23, 2021","11.8270","12.2900","12.2900","10.4480","9.43M","-3.97%"
"Apr 22, 2021","12.3160","12.5530","14.1010","12.3160","9.33M","-1.24%"
"Apr 21, 2021","12.4710","12.7190","13.4160","12.2030","5.55M","-2.09%"
"Apr 20, 2021","12.7370","12.1960","12.7370","11.6110","5.99M","4.79%"
"Apr 19, 2021","12.1550","14.0150","14.0150","11.9250","8.60M","-13.35%"
"Apr 18, 2021","14.0270","15.8700","15.8700","11.0830","14.88M","-11.60%"
"Apr 17, 2021","15.8670","16.2780","16.7500","15.7940","3.36M","-2.37%"
"Apr 16, 2021","16.2520","17.5750","17.5750","16.2520","4.81M","-7.37%"
"Apr 15, 2021","17.5460","17.5830","18.1360","17.4220","5.03M","-0.03%"
"Apr 14, 2021","17.5510","15.9070","17.5540","15.9070","7.59M","10.66%"
"Apr 13, 2021","15.8610","16.1270","16.2160","15.5210","5.62M","-1.19%"
"Apr 12, 2021","16.0520","14.2140","16.1520","14.0200","10.89M","13.15%"
"Apr 11, 2021","14.1870","14.5570","14.5570","14.1180","2.46M","-2.19%"
"Apr 10, 2021","14.5050","14.5350","15.0550","14.3550","2.41M","-0.24%"
"Apr 09, 2021","14.5400","14.4270","15.2110","14.4270","2.90M","0.74%"
"Apr 08, 2021","14.4330","13.9280","14.4670","13.9280","1.97M","4.24%"
"Apr 07, 2021","13.8460","15.3620","15.3620","13.7730","4.35M","-9.63%"
"Apr 06, 2021","15.3220","15.0620","15.7720","14.9990","3.51M","1.88%"
"Apr 05, 2021","15.0390","15.2980","15.4380","14.7870","3.22M","-1.40%"
"Apr 04, 2021","15.2520","14.7420","15.3660","14.7420","2.79M","2.90%"
"Apr 03, 2021","14.8220","16.4280","16.4760","14.8220","4.49M","-9.87%"
"Apr 02, 2021","16.4460","14.8730","16.4460","14.6650","4.51M","10.69%"
"Apr 01, 2021","14.8580","14.7810","15.1470","14.6670","3.43M","1.16%"
"Mar 31, 2021","14.6870","15.4150","15.5000","14.2590","4.49M","-4.77%"
"Mar 30, 2021","15.4220","15.8590","15.8590","15.3510","2.51M","-2.44%"
"Mar 29, 2021","15.8080","15.2770","15.9600","15.1280","3.19M","3.59%"
"Mar 28, 2021","15.2600","16.2550","16.3120","14.9500","2.62M","-5.69%"
"Mar 27, 2021","16.1810","16.8510","16.8510","15.8720","2.02M","-3.86%"
"Mar 26, 2021","16.8300","14.8550","16.8300","14.8550","2.72M","13.52%"
"Mar 25, 2021","14.8260","14.8970","15.1340","14.4100","4.67M","-1.03%"
"Mar 24, 2021","14.9810","16.3690","17.3100","14.9810","3.43M","-8.76%"
"Mar 23, 2021","16.4200","17.3930","17.4850","16.4200","2.73M","-5.14%"
"Mar 22, 2021","17.3100","18.8580","19.0210","17.3100","2.76M","-8.16%"
"Mar 21, 2021","18.8490","19.4190","19.6050","18.6010","2.38M","-3.15%"
"Mar 20, 2021","19.4620","20.2820","20.8960","19.4620","1.87M","-4.14%"
"Mar 19, 2021","20.3030","19.7240","20.3030","19.5360","2.39M","2.97%"
"Mar 18, 2021","19.7170","19.9080","20.1850","19.7170","2.44M","-0.97%"
"Mar 17, 2021","19.9100","20.2320","20.2320","19.2040","2.17M","-1.52%"
"Mar 16, 2021","20.2170","19.7930","20.2220","19.3280","3.60M","2.11%"
"Mar 15, 2021","19.8000","20.7010","21.6180","19.8000","4.49M","-4.66%"
"Mar 14, 2021","20.7670","22.8160","22.8160","20.7670","5.96M","-9.21%"
"Mar 13, 2021","22.8730","19.3950","23.3160","19.3950","11.15M","18.23%"
"Mar 12, 2021","19.3470","18.6880","19.3470","18.2810","6.20M","4.03%"
"Mar 11, 2021","18.5970","17.9560","18.6220","17.2270","5.46M","3.62%"
"Mar 10, 2021","17.9470","19.7050","19.7050","17.9470","4.39M","-8.75%"
"Mar 09, 2021","19.6670","17.2640","19.6670","17.1100","7.81M","14.26%"
"Mar 08, 2021","17.2120","18.0530","18.0530","16.8920","4.20M","-4.01%"
"Mar 07, 2021","17.9310","16.5920","17.9310","16.4480","4.54M","8.08%"
"Mar 06, 2021","16.5910","16.6410","16.7900","16.0530","2.66M","-0.22%"
"Mar 05, 2021","16.6270","17.3400","17.3400","16.0010","4.79M","-4.12%"
"Mar 04, 2021","17.3420","17.3100","18.2850","17.1460","6.43M","-0.52%"
"Mar 03, 2021","17.4330","17.8170","18.8500","17.4330","7.77M","-2.39%"
"Mar 02, 2021","17.8600","18.9110","20.3270","17.0610","17.24M","-5.30%"
