Date,Price,Market cap,Total volume
44470.70833,10.81654734,2080166608,349450550.7
44471.70833,10.92842953,2103988116,232640911.4
44472.70833,10.84038827,2091389137,194232883.3
44473.70833,10.41552605,2009926188,239482366
44474.70833,10.76272701,2076813989,252107099.6
44475.70833,10.5740874,2040246870,360328734.9
44476.70833,10.79818231,2079986779,276939316.3
44477.70833,10.71589984,2069323182,274720162.2
44478.70833,10.93582341,2106223717,141641410.8
44479.70833,10.26535947,1977047346,201416388.6
44480.70833,10.28209469,1972039685,211946291.5
44481.70833,10.03999772,1936971065,206065598.9
44482.70833,10.1441091,1953195184,290307644.6
44483.70833,10.75432578,2075095414,277863543.4
44484.70833,11.10834537,2139319228,322642553
44485.70833,11.42972718,2211270662,371571299.7
44486.70833,11.17546208,2158046359,259804954
44487.70833,10.7904064,2078799785,173759857.4
44488.70833,10.76744724,2071807834,180146395.3
44489.70833,11.52547695,2221239942,274579485.7
44490.70833,10.94332171,2115826608,287018735.6
44491.70833,10.76188542,2078578647,184287654.4
44492.70833,11.04518543,2130968310,175702427.4
44493.70833,10.54090864,2027432729,242802878.1
44494.70833,10.77242395,2072507282,162740004.4
44495.70833,11.38537882,2203634033,547321206.2
44496.70833,10.18302328,1966460729,491988512.1
44497.70833,10.99418614,2119121254,320792467.5
44498.70833,11.47111502,2221404671,289217565.6
44499.70833,10.99988169,2120430139,166593846.6
44500.70833,10.85055131,2094345156,230312598.3
44501.70833,12.76594812,2439873809,782754260.9
44502.70833,12.18145979,2340577063,342880331.2
44503.70833,13.32893646,2529034080,540322092.5
44504.70833,12.98304958,2472020808,395330991.7
44505.70833,12.22507915,2358857504,236405829.2
44506.70833,11.82575914,2278734064,286366544.3
44507.66667,12.10935326,2333850831,232576734.2
44508.66667,12.2826771,2374532626,236944826.3
44509.66667,12.00113452,2319977420,238156224.9
44510.66667,11.0922921,2132791242,425373889.5
44511.66667,11.20278558,2160161247,183090877.8
44512.66667,11.00087278,2114600309,181094476.3
44513.66667,11.21246355,2160981593,136977516.1
44514.66667,11.10544266,2129488561,109438389.4
44515.66667,10.42072553,2013260433,195154973.4
44516.66667,9.720554975,1876075359,322044066.7
44517.66667,9.732739426,1869321007,220824682.4
44518.66667,8.769039941,1687875222,384052029.9
44519.66667,9.056415261,1734977875,214341081.7
44520.66667,9.0826907,1747583242,195057383.7
44521.66667,8.829819781,1712386125,210479597.1
44522.66667,8.240927369,1589566706,254573578.3
44523.66667,8.397134579,1617386876,220622571
44524.66667,7.950482962,1531247436,206442405
44525.66667,8.162016392,1573417126,304079468.6
44526.66667,6.995200067,1347590214,436160020.5
44527.66667,7.014206,1349153090,166973201.1
44528.66667,7.903443957,1522618276,417363928.7
44529.66667,7.47797604,1446952607,327265760.6
44530.66667,7.93314804,1510769405,287093368.1
44531.66667,7.54547092,1456687071,257375728.5
44532.66667,7.375224487,1425304148,198577575.3
44533.66667,6.901793527,1330601649,195741890.7
44534.66667,5.805034441,1114770830,542093572.7
44535.66667,5.263075603,1012388466,210301283.9
44536.66667,6.342916228,1225604201,469907362.7
44537.66667,5.855305998,1130262260,313835465
44538.66667,6.592129128,1273644005,451777154.8
44539.66667,5.547852767,1075343550,263887987.8
44540.66667,5.11067511,992828374.9,217845455.4
44541.66667,5.705248763,1094767026,265176317.8
44542.66667,5.5829116,1077034890,127169676.8
44543.66667,5.60889677,1074151900,731937800.1
44544.66667,5.737108282,1103077165,387879246.2
44545.66667,5.916368208,1138727367,356164753.5
44546.66667,5.670837054,1090135657,235176656
44547.66667,5.537919891,1066598509,200988794.7
44548.66667,5.598547249,1078496072,235908746.5
44549.66667,5.334724366,1035138817,171010329.6
44550.66667,5.446812675,1052124811,154060416.6
44551.66667,5.811573428,1113164072,206280219.5
44552.66667,6.385378522,1234941325,374166233.4
44553.66667,7.294665315,1403931929,729361699
44554.66667,7.914186236,1517145058,640260667.9
44555.66667,7.649620028,1478530049,404146051.8
44556.66667,7.939165837,1527035146,377801372.3
44557.66667,9.132540212,1763229650,777855672.6
44558.66667,9.099628738,1772553820,1291710043
44559.66667,9.097428639,1746142365,864228162.9
44560.66667,10.24682422,1975830533,859727177.4
44561.66667,9.442705145,1827103399,580810886.9
