Date,Price,Market cap,Total volume
44474.70833,51668.99422,973040988103,35480330025
44475.70833,55415.00574,1044675252844,48462388016
44476.70833,53894.59599,1015246512239,36549815857
44477.70833,54010.93747,1016650501581,33935485257
44478.70833,55125.46034,1038524699061,31927344846
44479.70833,54711.8696,1030788036762,38579271671
44480.70833,57572.51086,1084736227838,41913482915
44481.70833,56335.03546,1061829863954,40021384611
44482.70833,57487.98588,1083366079899,41216945749
44483.70833,57452.43179,1082900149763,35994603913
44484.70833,61809.02394,1164782155730,53653355008
44485.70833,61165.63564,1153847028825,35385452269
44486.70833,61583.77444,1160650121142,29625957542
44487.70833,62017.97273,1173944883530,39610183787
44488.70833,64517.64856,1217582580303,42550624869
44489.70833,66237.51755,1250376460616,40790757382
44490.70833,62541.08693,1178926819141,48709960686
44491.70833,61029.27093,1151508584005,40766460605
44492.70833,61572.14043,1161166467847,28505039148
44493.70833,61173.16639,1153315262663,29982535557
44494.70833,63228.21383,1192131994833,30852852368
44495.70833,60604.18889,1143497865065,33233702858
44496.70833,58641.00147,1105754837661,43976252157
44497.70833,60767.55585,1145912030969,52318597557
44498.70833,62283.19806,1178047465292,38648967245
44499.70833,61837.257,1166423768410,31810216330
44500.70833,61471.86846,1159841954948,32494948461
44501.70833,61121.8312,1152831210804,35834742028
44502.70833,63247.20896,1186951581189,37335066460
44503.70833,63130.94235,1187048124214,36561444797
44504.70833,61601.74357,1157101738113,33152275947
44505.70833,61247.38494,1154530569293,31182137448
44506.70833,61661.35866,1162489871875,31423601393
44507.66667,63153.23019,1191631271448,24877902990
44508.66667,67617.01554,1278797895528,105426313891
44509.66667,67145.37494,1268116896159,41207912438
44510.66667,65061.05441,1221681091091,48648563669
44511.66667,65005.64516,1228606858157,35457583783
44512.66667,64432.04795,1215930166023,36872626218
44513.66667,64660.33535,1220299721851,29677693457
44514.66667,65648.97779,1239021452561,26088449437
44515.66667,63933.83544,1206711952538,32107212452
44516.66667,60448.56251,1141910823556,48978396011
44517.66667,60603.65587,1138136620641,39200729529
44518.66667,56987.32234,1075758915731,41828523862
44519.66667,58459.25552,1103594176399,37851259606
44520.66667,60082.91167,1134300362589,29676550712
44521.66667,59139.77928,1120610791476,25743426947
44522.66667,56386.85685,1064619437494,34001467919
44523.66667,57748.79317,1090380950871,36421192857
44524.66667,57198.18385,1080039673037,31695369988
44525.66667,58897.84698,1112182356757,33721097081
44526.66667,53827.79287,1016487054820,41325811946
44527.66667,54533.40388,1030781591913,28256851068
44528.66667,57237.66114,1080980050981,27659464987
44529.66667,57848.77354,1092574224476,30985196647
44530.66667,57011.28047,1076804436724,35723038604
44531.66667,57169.37199,1079838995017,49383073891
44532.66667,56508.26805,1067406204923,36296342257
44533.66667,53785.96717,1016040747070,39527112726
44534.66667,49161.99071,930097457942,55941408415
44535.66667,49268.46989,932015145132,32826574574
44536.66667,50461.57684,953396710270,36126018722
44537.66667,50647.66341,956961313926,30083305920
44538.66667,50530.45806,954800139986,26590164539
44539.66667,47885.87199,904878061657,27269362515
44540.66667,47303.56415,893919955030,29611257205
44541.66667,49242.30232,930603779264,24619129767
44542.66667,50051.07835,945932497231,19871029748
44543.66667,46696.3047,882570058437,29628245402
44544.66667,48410.56466,915015634617,30152105690
44545.66667,48936.86258,925006387197,33782603071
44546.66667,47694.5305,901558072619,24699414444
44547.66667,46328.69637,875783175210,30617760444
44548.66667,46970.05705,887944269264,23305069270
44549.66667,46807.04862,884905649264,23002876886
44550.66667,47117.0082,890808857615,29356191956
44551.66667,49145.21726,929203956014,25764127608
44552.66667,48755.89564,921888029985,21887790446
44553.66667,50900.61495,960809259355,26419703745
44554.66667,50888.72104,962312381228,22535489970
44555.66667,50663.4871,958099737763,17235296606
44556.66667,50852.86026,961723851972,19632044502
44557.66667,50774.06781,960280703700,22793878137
44558.66667,47725.14805,902655839568,29538983233
44559.66667,46506.99465,874314106560,26348739119
44560.66667,47191.86839,892648631306,23753871435
44561.66667,46319.65109,876192941903,25895349605
