Date,Price,Market cap,Total volume
5/9/2021 17:00,9.91255139,221420995.2,9360685.973
6/9/2021 17:00,12.4191209,281549296,35322140.93
7/9/2021 17:00,10.7982672,247553752.1,26770996.86
8/9/2021 17:00,12.02463069,278125848.7,21078569.91
9/9/2021 17:00,12.43435498,290231809.5,13221953.38
10/9/2021 17:00,11.04664452,260904552.3,13299278.02
11/9/2021 17:00,10.44337245,249150190.6,10640323.06
12/9/2021 17:00,11.03251508,267325204,9988526.844
13/9/2021 17:00,9.551803374,231440021.5,12174939.42
14/9/2021 17:00,11.4633419,281203924.3,15095144.45
15/9/2021 17:00,12.78673691,316959131.3,14993199.82
16/9/2021 17:00,13.43303057,336247466.4,22776042.28
17/9/2021 17:00,11.75516316,294769730.4,9292214.705
18/9/2021 17:00,10.31813018,261267510.9,11271001.27
19/9/2021 17:00,10.20524776,261085465.4,8150951.225
20/9/2021 17:00,8.145462135,209067455.8,26528501.18
21/9/2021 17:00,8.138531711,210529966.2,17785675.8
22/9/2021 17:00,9.63954972,252264822.2,13094409.89
23/9/2021 17:00,11.32252289,297886918.7,13069939.59
24/9/2021 17:00,9.867890222,266414733.5,5144805.714
25/9/2021 17:00,9.435021704,249648277.4,3261825.689
26/9/2021 17:00,9.462390978,253346835.5,8728220.739
27/9/2021 17:00,8.913503301,240227158.2,10532975.14
28/9/2021 17:00,8.627952773,235767343.4,10643854.46
29/9/2021 17:00,8.618026803,236996146.9,9424263.837
30/9/2021 17:00,8.31592369,230190449.5,9568326.452
1/10/2021 17:00,8.770199954,244004404.9,7850742.283
2/10/2021 17:00,8.715411794,243529259.7,5276407.163
3/10/2021 17:00,9.24380837,260471732.3,6129622.784
4/10/2021 17:00,9.786637086,274021018.9,6923661.522
5/10/2021 17:00,10.58143296,302867214.6,17387439.89
6/10/2021 17:00,10.91865927,313734900.4,12435484.39
7/10/2021 17:00,10.24222056,296798863.3,7115896.737
8/10/2021 17:00,10.56032446,306941643.3,5359528.562
9/10/2021 17:00,12.49177155,366631299.9,13971015.89
10/10/2021 17:00,12.85135278,382284414.2,20717135.43
11/10/2021 17:00,14.32102072,422609068.1,17382661.44
12/10/2021 17:00,16.38003687,489482301.2,15482999.77
13/10/2021 17:00,17.22227948,519620713.7,1760158.827
14/10/2021 17:00,16.63728911,506742551.6,12231318.57
15/10/2021 17:00,15.59211569,476234777.8,19375872.89
16/10/2021 17:00,14.61299831,450519120.9,1401125.53
17/10/2021 17:00,14.77479502,457294366.6,11465407.79
18/10/2021 17:00,14.6234807,460052204.7,10372456.47
19/10/2021 17:00,18.63295404,629347925.3,64843013.13
20/10/2021 17:00,20.4610232,647693151.8,36437544
21/10/2021 17:00,20.78594643,664338956.9,21834712.86
22/10/2021 17:00,20.32160647,653219073.8,20502356.84
23/10/2021 17:00,19.92923446,643327943.3,19835005.47
24/10/2021 17:00,20.93277169,679100487.6,1689196.417
25/10/2021 17:00,23.70903078,776656260.2,56804696.19
26/10/2021 17:00,25.93179473,855749244.8,40419543.35
27/10/2021 17:00,23.80594751,788392705.8,28262864.28
28/10/2021 17:00,29.49822391,979445234.1,37283447.7
29/10/2021 17:00,31.95964398,1067050280,37688814.2
30/10/2021 17:00,28.84149591,972803750.8,17676196.58
31/10/2021 17:00,28.79957845,971235331.4,14687012.69
